Heigh,Width,Year_w,currentBid,itemId,lotNumber,presaleEstimateHigh,presaleEstimateLow,priceRealised,startingBid,durationDays,saleUnif,isTitled,oil,ink,color,gouache,pastel,silver gelatin,chromogenic,charcoal,pigment,etching,leaf,leaves,Opaque pigments,pencil,acrylic,watercolor,pen,marble dust,scroll,engraving,mezzotint,aquatint,digital,casein,handmade paper,cardboard,lithograph,silkscreen,canvas,silk,print,prints,board,wove paper,masonite,paperboard,isSet,age,area,Style_American,Style_Asia,Style_China,Style_India,Style_Latin America,Style_Masters,Style_Nature,saleCurrency_GBP,saleCurrency_HKD,saleCurrency_USD,Year_s_2017,Year_s_2018,Year_s_2019,SP,Dow,t-bill,NASDAQ
34.0,29.8,1937.0,6000.0,56785,166,7000.0,5000.0,7500.0,4000.0,7,245486.45,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,81,1013.2,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
23.8,31.2,1927.0,5500.0,56786,167,10000.0,7000.0,6875.0,5500.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,91,742.5600000000002,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
26.0,21.9,1891.0,3200.0,56788,168,1200.0,800.0,4000.0,700.0,7,245486.45,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,127,569.4,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
33.7,57.8,1927.0,4800.0,56791,169,8000.0,6000.0,6000.0,4800.0,7,245486.45,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,91,1947.86,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
26.7,43.2,1892.0,28000.0,56789,171,60000.0,40000.0,35000.0,28000.0,7,245486.45,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,126,1153.44,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
45.7,56.5,1927.0,50000.0,56787,172,60000.0,40000.0,62500.0,28000.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,91,2582.05,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
25.4,35.2,1897.0,16000.0,56792,173,30000.0,20000.0,20000.0,16000.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,121,894.08,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
31.1,46.0,1877.0,45000.0,56793,174,70000.0,50000.0,56250.0,45000.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,141,1430.6,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
50.8,61.0,1927.0,17000.0,56798,176,15000.0,10000.0,21250.0,8000.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,91,3098.8,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
126.4,101.6,1927.0,10000.0,56795,177,18000.0,12000.0,12500.0,10000.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,91,12842.24,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
32.7,40.3,1910.0,7000.0,56794,179,8000.0,6000.0,8750.0,4800.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,108,1317.81,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
31.0,23.5,1927.0,3200.0,56801,180,6000.0,4000.0,4000.0,3200.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,91,728.5,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
58.7,60.6,1921.0,5000.0,56799,181,6000.0,4000.0,6250.0,3000.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,97,3557.2200000000007,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
61.0,51.4,1927.0,24000.0,56805,182,8000.0,6000.0,30000.0,5000.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,91,3135.4,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
17.1,25.4,1862.0,16000.0,56800,183,10000.0,7000.0,20000.0,5500.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,156,434.34,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
60.0,45.1,1866.0,6500.0,56804,184,12000.0,8000.0,8125.0,6500.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,152,2706.0,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
53.0,43.5,1866.0,17000.0,56808,185,12000.0,8000.0,21250.0,6500.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,152,2305.5,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
40.0,29.9,1881.0,19000.0,56802,186,15000.0,10000.0,23750.0,8000.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,137,1196.0,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
30.5,17.5,1889.0,6500.0,56803,187,10000.0,7000.0,8125.0,5500.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,129,533.75,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
48.9,31.1,1927.0,18000.0,56806,188,15000.0,10000.0,22500.0,8000.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,91,1520.79,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
22.5,30.2,1927.0,40000.0,56810,190,70000.0,50000.0,50000.0,40000.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,91,679.5,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
35.0,49.2,1927.0,9000.0,56809,191,15000.0,10000.0,11250.0,8000.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,91,1722.0,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
65.4,54.9,1875.0,9500.0,56811,192,18000.0,12000.0,11875.0,9500.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,143,3590.46,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
63.5,86.4,1927.0,75000.0,56817,193,50000.0,30000.0,93750.0,24000.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,91,5486.4000000000015,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
121.9,91.4,1890.0,30000.0,56812,194,50000.0,30000.0,37500.0,30000.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,128,11141.660000000002,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
22.9,45.7,1865.0,4200.0,56820,199,7000.0,5000.0,5250.0,4000.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,153,1046.53,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
36.8,45.7,1849.0,10000.0,56819,200,18000.0,12000.0,12500.0,10000.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,169,1681.76,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
61.0,86.4,1862.0,10000.0,56824,201,10000.0,7000.0,12500.0,5500.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,156,5270.4000000000015,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
40.6,61.3,1867.0,35000.0,56823,202,60000.0,40000.0,43750.0,20000.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,151,2488.78,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
50.8,48.0,1909.0,13000.0,56826,208,18000.0,12000.0,16250.0,12000.0,7,245486.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,109,2438.4,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
50.8,48.0,1927.0,22000.0,56830,209,12000.0,8000.0,27500.0,6500.0,7,245486.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,91,2438.4,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
50.8,48.0,1927.0,14000.0,56825,210,10000.0,7000.0,17500.0,6000.0,7,245486.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,91,2438.4,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
56.5,39.4,1962.0,4200.0,56829,211,3000.0,2000.0,5250.0,1600.0,7,245486.45,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,56,2226.1,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
34.9,50.5,1929.0,5000.0,56827,212,5000.0,3000.0,6250.0,2400.0,7,245486.45,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,89,1762.4499999999996,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
24.1,29.5,1927.0,1700.0,56834,213,3000.0,2000.0,2125.0,1600.0,7,245486.45,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,91,710.95,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
38.4,56.5,1927.0,4800.0,56832,215,3000.0,2000.0,6000.0,1600.0,7,245486.45,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,91,2169.6,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
38.1,55.9,1927.0,4500.0,56831,216,3000.0,2000.0,5625.0,1600.0,7,245486.45,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,91,2129.79,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
56.5,75.6,1989.0,5000.0,56836,217,8000.0,6000.0,6250.0,5000.0,7,245486.45,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,29,4271.4,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
45.7,55.9,1945.0,3800.0,56839,218,2000.0,1500.0,4750.0,1200.0,7,245486.45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,73,2554.63,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
50.8,48.0,1927.0,2400.0,56835,219,5000.0,3000.0,3000.0,2400.0,7,245486.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,91,2438.4,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
40.6,30.5,1927.0,9500.0,56838,221,7000.0,5000.0,11875.0,4000.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,91,1238.3,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
35.2,50.8,1944.0,4000.0,56843,224,7000.0,5000.0,5000.0,4000.0,7,245486.45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,74,1788.16,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
55.2,37.5,1946.0,5500.0,56844,225,10000.0,7000.0,6875.0,5500.0,7,245486.45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,72,2070.0,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
33.3,35.6,1944.0,4500.0,56842,226,7000.0,5000.0,5625.0,4000.0,7,245486.45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,74,1185.48,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
55.9,35.9,1857.0,11000.0,55151,1520,3000.0,2000.0,13750.0,1000.0,10,575284.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,161,2006.81,0,0,0,0,0,1,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
20.3,26.0,1883.0,2600.0,55152,1521,800.0,600.0,3250.0,300.0,10,575284.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,135,527.8000000000002,0,0,0,0,0,1,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
20.3,26.0,1899.0,6000.0,55153,1522,800.0,600.0,7500.0,300.0,10,575284.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,119,527.8000000000002,0,0,0,0,0,1,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
35.6,29.2,1904.0,40000.0,55154,1523,3000.0,2000.0,50000.0,1000.0,10,575284.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,114,1039.52,0,0,0,0,0,1,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
36.2,26.0,1882.0,7500.0,55155,1524,2000.0,1500.0,9375.0,800.0,10,575284.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,136,941.2,0,0,0,0,0,1,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
26.7,21.0,1882.0,40000.0,55156,1525,3000.0,2000.0,50000.0,1000.0,10,575284.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,136,560.6999999999998,0,0,0,0,0,1,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
26.7,19.1,1882.0,13000.0,55157,1526,2000.0,1500.0,16250.0,800.0,10,575284.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,136,509.97,0,0,0,0,0,1,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
2.29,2.92,1880.0,16000.0,55166,1535,30000.0,20000.0,20000.0,16000.0,10,575284.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,138,6.6868,0,0,0,0,0,1,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
20.3,14.6,1915.0,4800.0,55171,1540,200.0,100.0,6000.0,100.0,10,575284.6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,103,296.38,0,0,0,0,0,1,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
27.9,21.6,1891.0,1600.0,55158,1527,300.0,200.0,2000.0,100.0,10,575284.6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,127,602.64,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
20.6,15.9,1896.0,4500.0,55160,1529,200.0,100.0,5625.0,100.0,10,575284.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,122,327.54,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
50.8,48.0,1896.0,2400.0,55161,1530,200.0,100.0,3000.0,100.0,10,575284.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,122,2438.4,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
28.6,21.6,1891.0,22000.0,55162,1531,1500.0,1000.0,27500.0,500.0,10,575284.6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,127,617.7600000000001,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
24.1,31.8,1891.0,6000.0,55163,1532,2000.0,1000.0,7500.0,500.0,10,575284.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,127,766.3800000000001,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
10.5,24.1,1917.0,7500.0,55165,1534,6000.0,4000.0,9375.0,2000.0,10,575284.6,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,101,253.05,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
22.9,29.2,1880.0,16000.0,55166,1535,30000.0,20000.0,20000.0,16000.0,10,575284.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,138,668.68,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
37.5,29.8,1958.0,1700.0,55169,1538,200.0,100.0,2125.0,100.0,10,575284.6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,60,1117.5,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
34.3,48.3,1961.0,1700.0,55170,1539,200.0,100.0,2125.0,100.0,10,575284.6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,57,1656.6899999999996,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
20.3,14.6,1915.0,4800.0,55171,1540,200.0,100.0,6000.0,100.0,10,575284.6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,103,296.38,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
39.7,66.0,1949.0,12000.0,55172,1541,15000.0,10000.0,15000.0,8000.0,10,575284.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,69,2620.2000000000007,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
55.9,42.6,1949.0,22000.0,55173,1542,3000.0,2000.0,27500.0,500.0,10,575284.6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,69,2381.34,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
77.1,55.9,1967.0,20000.0,55174,1543,5000.0,3000.0,25000.0,1500.0,10,575284.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,51,4309.8899999999985,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
50.5,38.0,1917.5,6000.0,55175,1544,600.0,400.0,7500.0,100.0,10,575284.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,100,1919.0,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
88.9,66.4,1917.5,3200.0,55178,1547,1200.0,800.0,4000.0,400.0,10,575284.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,100,5902.960000000001,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
50.8,48.0,1968.0,18000.0,55182,1551,2000.0,1500.0,22500.0,800.0,10,575284.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,50,2438.4,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
30.4,22.8,1917.5,2200.0,55183,1552,600.0,400.0,2750.0,100.0,10,575284.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,100,693.12,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
106.7,135.9,1917.5,24000.0,55184,1553,600.0,400.0,30000.0,100.0,10,575284.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,100,14500.53,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
50.8,48.0,1917.5,24000.0,55185,1554,600.0,400.0,30000.0,100.0,10,575284.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,100,2438.4,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
139.7,139.7,1917.5,2800.0,55186,1555,900.0,700.0,3500.0,400.0,10,575284.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,100,19516.09,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
50.8,66.0,1960.0,4800.0,55187,1556,600.0,400.0,6000.0,100.0,10,575284.6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,58,3352.8,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
52.0,35.6,1923.0,7000.0,55188,1557,2500.0,1500.0,8750.0,800.0,10,575284.6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,95,1851.2,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
